6
710732.848483164, 5663480.0052322
710734.076706061, 5663413.0705217
710781.831925928, 5663401.72708083
710832.145049638, 5663420.09282087
710822.792270247, 5663470.3879985
710733.914445762, 5663478.5435584
6
710709.322698848, 5663415.57053549
710663.125277216, 5663413.43070783
710657.804208123, 5663383.60910465
710695.929247307, 5663367.85696402
710714.549739063, 5663398.47344819
710708.369395174, 5663414.27714544
